"instruction","family","latency","throughput","uops","ports"
"VMAXPD (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMAXPD (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMAXPD (ZMM, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMAXPD (ZMM, ZMM, M64_1to8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMAXPD (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMAXPD_EVEX (XMM, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPD_EVEX (XMM, XMM, M64_1to2)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPD_EVEX (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXPD_EVEX (YMM, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPD_EVEX (YMM, YMM, M64_1to4)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPD_EVEX (YMM, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXPD_SAE (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMAXPD_SAE (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMAXPD_SAE_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMAXPD_Z (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPD_Z (XMM, K, XMM, M64_1to2)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPD_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXPD_Z (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPD_Z (YMM, K, YMM, M64_1to4)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPD_Z (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXPD_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMAXPD_Z (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMAXPD_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMAXPH (XMM, K, XMM, M128)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPH (XMM, K, XMM, M16_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPH (XMM, K, XMM, XMM)","AVX512EVEX","[4;6]","0.50 / 0.50","1 / 1","1*p01"
"VMAXPH (XMM, XMM, M128)","AVX512EVEX","[5;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPH (XMM, XMM, M16_1to8)","AVX512EVEX","[5;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPH (XMM, XMM, XMM)","AVX512EVEX","5","0.50 / 0.50","1 / 1","1*p01"
"VMAXPH (YMM, K, YMM, M16_1to16)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPH (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPH (YMM, K, YMM, YMM)","AVX512EVEX","[4;6]","0.50 / 0.50","1 / 1","1*p01"
"VMAXPH (YMM, YMM, M16_1to16)","AVX512EVEX","[5;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPH (YMM, YMM, M256)","AVX512EVEX","[5;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPH (YMM, YMM, YMM)","AVX512EVEX","5","0.50 / 0.50","1 / 1","1*p01"
"VMAXPH (ZMM, K, ZMM, M16_1to32)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMAXPH (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMAXPH (ZMM, K, ZMM, ZMM)","AVX512EVEX","[4;6]","1.00 / 1.00","1 / 1","1*p0"
"VMAXPH (ZMM, ZMM, M16_1to32)","AVX512EVEX","[5;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMAXPH (ZMM, ZMM, M512)","AVX512EVEX","[5;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMAXPH (ZMM, ZMM, ZMM)","AVX512EVEX","5","1.00 / 1.00","1 / 1","1*p0"
"VMAXPH_SAE (ZMM, K, ZMM, ZMM)","AVX512EVEX","[4;6]","1.00 / 1.00","1 / 1","1*p0"
"VMAXPH_SAE (ZMM, ZMM, ZMM)","AVX512EVEX","5","1.00 / 1.00","1 / 1","1*p0"
"VMAXPH_SAE_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","[5;6]","1.00 / 1.00","1 / 1","1*p0"
"VMAXPH_Z (XMM, K, XMM, M128)","AVX512EVEX","[5;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPH_Z (XMM, K, XMM, M16_1to8)","AVX512EVEX","[5;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPH_Z (XMM, K, XMM, XMM)","AVX512EVEX","[5;6]","0.50 / 0.50","1 / 1","1*p01"
"VMAXPH_Z (YMM, K, YMM, M16_1to16)","AVX512EVEX","[5;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPH_Z (YMM, K, YMM, M256)","AVX512EVEX","[5;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPH_Z (YMM, K, YMM, YMM)","AVX512EVEX","[5;6]","0.50 / 0.50","1 / 1","1*p01"
"VMAXPH_Z (ZMM, K, ZMM, M16_1to32)","AVX512EVEX","[5;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMAXPH_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[5;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMAXPH_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","[5;6]","1.00 / 1.00","1 / 1","1*p0"
"VMAXPS (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPS (XMM, K, XMM, M32_1to4)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPS (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXPS (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPS (YMM, K, YMM, M32_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPS (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXPS (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMAXPS (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMAXPS (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMAXPS (ZMM, ZMM, M32_1to16)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMAXPS (ZMM, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMAXPS (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMAXPS_EVEX (XMM, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPS_EVEX (XMM, XMM, M32_1to4)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPS_EVEX (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXPS_EVEX (YMM, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPS_EVEX (YMM, YMM, M32_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPS_EVEX (YMM, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXPS_SAE (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMAXPS_SAE (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMAXPS_SAE_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMAXPS_Z (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPS_Z (XMM, K, XMM, M32_1to4)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPS_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXPS_Z (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPS_Z (YMM, K, YMM, M32_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXPS_Z (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXPS_Z (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMAXPS_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMAXPS_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMAXSD (XMM, K, XMM, M64)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXSD (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXSD_EVEX (XMM, XMM, M64)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXSD_EVEX (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXSD_EVEX_SAE (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXSD_SAE (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXSD_SAE_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXSD_Z (XMM, K, XMM, M64)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXSD_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXSH (XMM, K, XMM, M16)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXSH (XMM, K, XMM, XMM)","AVX512EVEX","[4;6]","0.50 / 0.50","1 / 1","1*p01"
"VMAXSH (XMM, XMM, M16)","AVX512EVEX","[5;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXSH (XMM, XMM, XMM)","AVX512EVEX","5","0.50 / 0.50","1 / 1","1*p01"
"VMAXSH_SAE (XMM, K, XMM, XMM)","AVX512EVEX","[4;6]","0.50 / 0.50","1 / 1","1*p01"
"VMAXSH_SAE (XMM, XMM, XMM)","AVX512EVEX","5","0.50 / 0.50","1 / 1","1*p01"
"VMAXSH_SAE_Z (XMM, K, XMM, XMM)","AVX512EVEX","[5;6]","0.50 / 0.50","1 / 1","1*p01"
"VMAXSH_Z (XMM, K, XMM, M16)","AVX512EVEX","[5;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXSH_Z (XMM, K, XMM, XMM)","AVX512EVEX","[5;6]","0.50 / 0.50","1 / 1","1*p01"
"VMAXSS (XMM, K, XMM, M32)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXSS (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXSS_EVEX (XMM, XMM, M32)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXSS_EVEX (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXSS_EVEX_SAE (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXSS_SAE (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXSS_SAE_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMAXSS_Z (XMM, K, XMM, M32)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMAXSS_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMINPD (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPD (XMM, K, XMM, M64_1to2)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPD (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMINPD (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPD (YMM, K, YMM, M64_1to4)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPD (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMINPD (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMINPD (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMINPD (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMINPD (ZMM, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMINPD (ZMM, ZMM, M64_1to8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMINPD (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMINPD_EVEX (XMM, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPD_EVEX (XMM, XMM, M64_1to2)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPD_EVEX (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMINPD_EVEX (YMM, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPD_EVEX (YMM, YMM, M64_1to4)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPD_EVEX (YMM, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMINPD_SAE (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMINPD_SAE (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMINPD_SAE_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMINPD_Z (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPD_Z (XMM, K, XMM, M64_1to2)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPD_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMINPD_Z (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPD_Z (YMM, K, YMM, M64_1to4)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPD_Z (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMINPD_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMINPD_Z (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMINPD_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMINPH (XMM, K, XMM, M128)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPH (XMM, K, XMM, M16_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPH (XMM, K, XMM, XMM)","AVX512EVEX","[4;6]","0.50 / 0.50","1 / 1","1*p01"
"VMINPH (XMM, XMM, M128)","AVX512EVEX","[5;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPH (XMM, XMM, M16_1to8)","AVX512EVEX","[5;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPH (XMM, XMM, XMM)","AVX512EVEX","5","0.50 / 0.50","1 / 1","1*p01"
"VMINPH (YMM, K, YMM, M16_1to16)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPH (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPH (YMM, K, YMM, YMM)","AVX512EVEX","[4;6]","0.50 / 0.50","1 / 1","1*p01"
"VMINPH (YMM, YMM, M16_1to16)","AVX512EVEX","[5;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPH (YMM, YMM, M256)","AVX512EVEX","[5;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPH (YMM, YMM, YMM)","AVX512EVEX","5","0.50 / 0.50","1 / 1","1*p01"
"VMINPH (ZMM, K, ZMM, M16_1to32)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMINPH (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMINPH (ZMM, K, ZMM, ZMM)","AVX512EVEX","[4;6]","1.00 / 1.00","1 / 1","1*p0"
"VMINPH (ZMM, ZMM, M16_1to32)","AVX512EVEX","[5;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMINPH (ZMM, ZMM, M512)","AVX512EVEX","[5;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMINPH (ZMM, ZMM, ZMM)","AVX512EVEX","5","1.00 / 1.00","1 / 1","1*p0"
"VMINPH_SAE (ZMM, K, ZMM, ZMM)","AVX512EVEX","[4;6]","1.00 / 1.00","1 / 1","1*p0"
"VMINPH_SAE (ZMM, ZMM, ZMM)","AVX512EVEX","5","1.00 / 1.00","1 / 1","1*p0"
"VMINPH_SAE_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","[5;6]","1.00 / 1.00","1 / 1","1*p0"
"VMINPH_Z (XMM, K, XMM, M128)","AVX512EVEX","[5;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPH_Z (XMM, K, XMM, M16_1to8)","AVX512EVEX","[5;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPH_Z (XMM, K, XMM, XMM)","AVX512EVEX","[5;6]","0.50 / 0.50","1 / 1","1*p01"
"VMINPH_Z (YMM, K, YMM, M16_1to16)","AVX512EVEX","[5;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPH_Z (YMM, K, YMM, M256)","AVX512EVEX","[5;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPH_Z (YMM, K, YMM, YMM)","AVX512EVEX","[5;6]","0.50 / 0.50","1 / 1","1*p01"
"VMINPH_Z (ZMM, K, ZMM, M16_1to32)","AVX512EVEX","[5;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMINPH_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[5;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMINPH_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","[5;6]","1.00 / 1.00","1 / 1","1*p0"
"VMINPS (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPS (XMM, K, XMM, M32_1to4)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPS (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMINPS (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPS (YMM, K, YMM, M32_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPS (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMINPS (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMINPS (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMINPS (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMINPS (ZMM, ZMM, M32_1to16)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMINPS (ZMM, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMINPS (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMINPS_EVEX (XMM, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPS_EVEX (XMM, XMM, M32_1to4)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPS_EVEX (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMINPS_EVEX (YMM, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPS_EVEX (YMM, YMM, M32_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPS_EVEX (YMM, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMINPS_SAE (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMINPS_SAE (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMINPS_SAE_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMINPS_Z (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPS_Z (XMM, K, XMM, M32_1to4)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPS_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMINPS_Z (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPS_Z (YMM, K, YMM, M32_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINPS_Z (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMINPS_Z (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMINPS_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VMINPS_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMINSD (XMM, K, XMM, M64)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINSD (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMINSD_EVEX (XMM, XMM, M64)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINSD_EVEX (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMINSD_EVEX_SAE (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMINSD_SAE (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMINSD_SAE_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMINSD_Z (XMM, K, XMM, M64)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINSD_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMINSH (XMM, K, XMM, M16)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINSH (XMM, K, XMM, XMM)","AVX512EVEX","[4;6]","0.50 / 0.50","1 / 1","1*p01"
"VMINSH (XMM, XMM, M16)","AVX512EVEX","[5;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VMINSH (XMM, XMM, XMM)","AVX512EVEX","5","0.50 / 0.50","1 / 1","1*p01"
