"instruction","family","latency","throughput","uops","ports"
"VFMADDSUB213PS (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMADDSUB231PD (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMADDSUB231PD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMADDSUB231PD (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMADDSUB231PD (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMADDSUB231PS (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMADDSUB231PS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMADDSUB231PS (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMADDSUB231PS (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUB132PD (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUB132PD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUB132PD (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUB132PD (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUB132PS (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUB132PS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUB132PS (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUB132PS (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUB132SD (XMM, XMM, M64)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUB132SD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUB132SS (XMM, XMM, M32)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUB132SS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUB213PD (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUB213PD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUB213PD (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUB213PD (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUB213PS (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUB213PS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUB213PS (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUB213PS (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUB213SD (XMM, XMM, M64)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUB213SD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUB213SS (XMM, XMM, M32)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUB213SS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUB231PD (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUB231PD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUB231PD (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUB231PD (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUB231PS (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUB231PS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUB231PS (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUB231PS (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUB231SD (XMM, XMM, M64)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUB231SD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUB231SS (XMM, XMM, M32)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUB231SS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD132PD (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUBADD132PD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD132PD (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUBADD132PD (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD132PS (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUBADD132PS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD132PS (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUBADD132PS (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PD (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUBADD213PD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PD (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUBADD213PD (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PS (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUBADD213PS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PS (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUBADD213PS (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD231PD (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUBADD231PD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD231PD (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUBADD231PD (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD231PS (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUBADD231PS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD231PS (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFMSUBADD231PS (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMADD132PD (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMADD132PD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMADD132PD (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMADD132PD (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMADD132PS (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMADD132PS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMADD132PS (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMADD132PS (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMADD132SD (XMM, XMM, M64)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMADD132SD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMADD132SS (XMM, XMM, M32)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMADD132SS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMADD213PD (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMADD213PD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMADD213PD (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMADD213PD (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMADD213PS (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMADD213PS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMADD213PS (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMADD213PS (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMADD213SD (XMM, XMM, M64)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMADD213SD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMADD213SS (XMM, XMM, M32)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMADD213SS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMADD231PD (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMADD231PD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMADD231PD (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMADD231PD (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMADD231PS (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMADD231PS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMADD231PS (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMADD231PS (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMADD231SD (XMM, XMM, M64)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMADD231SD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMADD231SS (XMM, XMM, M32)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMADD231SS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMSUB132PD (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMSUB132PD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMSUB132PD (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMSUB132PD (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMSUB132PS (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMSUB132PS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMSUB132PS (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMSUB132PS (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMSUB132SD (XMM, XMM, M64)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMSUB132SD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMSUB132SS (XMM, XMM, M32)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMSUB132SS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMSUB213PD (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMSUB213PD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMSUB213PD (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMSUB213PD (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMSUB213PS (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMSUB213PS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMSUB213PS (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMSUB213PS (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMSUB213SD (XMM, XMM, M64)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMSUB213SD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMSUB213SS (XMM, XMM, M32)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMSUB213SS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMSUB231PD (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMSUB231PD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMSUB231PD (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMSUB231PD (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMSUB231PS (XMM, XMM, M128)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMSUB231PS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMSUB231PS (YMM, YMM, M256)","FMA","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMSUB231PS (YMM, YMM, YMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMSUB231SD (XMM, XMM, M64)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMSUB231SD (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"VFNMSUB231SS (XMM, XMM, M32)","FMA","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VFNMSUB231SS (XMM, XMM, XMM)","FMA","4","0.50 / 0.50","1 / 1","1*p01"
"CDQE","LONGMODE","1","0.25 / 0.50","1 / 1","1*p0156"
"CMPSQ","LONGMODE","[≤3;6]","1.00 / 4.00","5 / 5","3*p0156+2*p23"
"CMPSQ_REPE","LONGMODE","","6.50 / 43.50","11 / 23","9*p015+13*p06+1*p1+4*p23+1*p5"
"CMPSQ_REPNE","LONGMODE","","6.50 / 43.50","11 / 23","9*p015+13*p06+1*p1+4*p23+1*p5"
"CMPXCHG16B (M128)","LONGMODE","[0;≤24]","5.00 / 14.00","23 / 23","2*p0+3*p015+4*p0156+7*p06+2*p23+2*p4+4*p5"
"CMPXCHG16B_LOCK (M128)","LONGMODE","[20;≤37]","7.00 / 25.36","25 / 25","2*p0+9*p015+5*p0156+8*p06+2*p23+1*p4+4*p5"
"CQO","LONGMODE","1","0.50 / 0.50","1 / 1","1*p06"
"LODSQ","LONGMODE","[≤2;5]","0.50 / 1.00","2 / 2","1*p0156+1*p23"
"LODSQ_REPE","LONGMODE","","6.00 / 43.50","9 / 19","7*p015+12*p06+1*p1+3*p23"
"LODSQ_REPNE","LONGMODE","","6.00 / 43.50","9 / 19","7*p015+12*p06+1*p1+3*p23"
"MOVSQ","LONGMODE","≤5","1.00 / 4.00","5 / 5","2*p0156+2*p23+1*p4"
"MOVSQ_REPE","LONGMODE","","13.25 / 25.00","69 / 67","2*p01+14*p015+3*p05+24*p06+4*p1+2*p15+11*p23+5*p4+4*p5"
"MOVSQ_REPNE","LONGMODE","","13.25 / 25.00","69 / 67","2*p01+14*p015+3*p05+24*p06+4*p1+2*p15+11*p23+5*p4+4*p5"
"MOVSXD (R64, M32)","LONGMODE","[≤4;5]","0.50 / 0.50","1 / 1","1*p23"
"MOVSXD (R64, R32)","LONGMODE","1","0.25 / 0.25","1 / 1","1*p0156"
"POPFQ","LONGMODE","","1.50 / 21.00","10 / 7","3*p0156+2*p06+1*p1+1*p23"
"PUSHFQ","LONGMODE","[≤7;≤11]","1.00 / 1.07","3 / 4","1*p06+1*p1+1*p237+1*p4"
"SCASQ","LONGMODE","[1;6]","0.50 / 1.25","3 / 3","2*p0156+1*p23"
"SCASQ_REPE","LONGMODE","","6.00 / 43.50","11 / 21","7*p015+12*p06+1*p1+3*p23+1*p5"
"SCASQ_REPNE","LONGMODE","","6.00 / 43.50","11 / 21","7*p015+12*p06+1*p1+3*p23+1*p5"
"STOSQ","LONGMODE","[≤0;≤5]","1.00 / 1.00","3 / 3","1*p0156+1*p23+1*p4"
"STOSQ_REPE","LONGMODE","","15.00 / 26.00","76 / 73","3*p01+15*p015+3*p05+25*p06+3*p1+2*p15+10*p23+8*p4+9*p5"
"STOSQ_REPNE","LONGMODE","","15.00 / 26.00","76 / 73","3*p01+15*p015+3*p05+25*p06+3*p1+2*p15+10*p23+8*p4+9*p5"
"LZCNT (R16, M16)","LZCNT","[3;8]","1.00 / 1.00","1 / 2","1*p1+1*p23"
"LZCNT (R16, R16)","LZCNT","3","1.00 / 1.00","1 / 1","1*p1"
"LZCNT (R32, M32)","LZCNT","[0;8]","1.00 / 1.00","1 / 2","1*p1+1*p23"
"LZCNT (R32, R32)","LZCNT","[0;3]","1.00 / 1.00","1 / 1","1*p1"
"LZCNT (R64, M64)","LZCNT","[0;8]","1.00 / 1.00","1 / 2","1*p1+1*p23"
"LZCNT (R64, R64)","LZCNT","[0;3]","1.00 / 1.00","1 / 1","1*p1"
"EMMS","MMX","","4.50 / 6.00","10 / 10","1*p0+8*p05+1*p06"
"MASKMOVQ (MM, MM)","MMX","≤10","2.00 / 2.02","4 / 4","2*p0+1*p23+1*p4"
"MOVD (M32, MM)","MMX","[≤10;≤15]","1.00 / 1.00","1 / 2","1*p237+1*p4"
"MOVD (MM, M32)","MMX","[≤5;≤8]","0.50 / 0.50","1 / 1","1*p23"
"MOVD (MM, R32)","MMX","≤3","1.00 / 1.00","1 / 1","1*p5"
"MOVD (R32, MM)","MMX","≤3","1.00 / 1.00","1 / 1","1*p0"
"MOVNTQ (M64, MM)","MMX","[≤503;≤511]","1.00 / 1.00","1 / 2","1*p237+1*p4"
"MOVQ (M64, MM)","MMX","[≤5;≤10]","1.00 / 1.00","1 / 2","1*p237+1*p4"
"MOVQ (MM, M64)","MMX","[≤6;≤8]","0.50 / 0.50","1 / 1","1*p23"
"MOVQ (MM, R64)","MMX","≤3","1.00 / 1.00","1 / 1","1*p5"
"MOVQ (R64, MM)","MMX","≤3","1.00 / 1.00","1 / 1","1*p0"
"MOVQ_0F6F (MM, MM)","MMX","1","0.50 / 0.50","1 / 1","1*p05"
"MOVQ_0F7F (MM, MM)","MMX","1","0.50 / 0.50","1 / 1","1*p05"
"PACKSSDW (MM, M64)","MMX","[2;≤10]","2.00 / 2.00","3 / 3","1*p23+2*p5"
"PACKSSDW (MM, MM)","MMX","2","2.00 / 2.00","3 / 2","2*p5"
"PACKSSWB (MM, M64)","MMX","[2;≤10]","2.00 / 2.00","3 / 3","1*p23+2*p5"
"PACKSSWB (MM, MM)","MMX","2","2.00 / 2.00","3 / 2","2*p5"
"PACKUSWB (MM, M64)","MMX","[2;≤10]","2.00 / 2.00","3 / 3","1*p23+2*p5"
"PACKUSWB (MM, MM)","MMX","2","2.00 / 2.00","3 / 2","2*p5"
"PADDB (MM, M64)","MMX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"PADDB (MM, MM)","MMX","1","0.50 / 0.50","1 / 1","1*p05"
"PADDD (MM, M64)","MMX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"PADDD (MM, MM)","MMX","1","0.50 / 0.50","1 / 1","1*p05"
"PADDSB (MM, M64)","MMX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PADDSB (MM, MM)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
"PADDSW (MM, M64)","MMX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PADDSW (MM, MM)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
"PADDUSB (MM, M64)","MMX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PADDUSB (MM, MM)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
"PADDUSW (MM, M64)","MMX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PADDUSW (MM, MM)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
"PADDW (MM, M64)","MMX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"PADDW (MM, MM)","MMX","1","0.50 / 0.50","1 / 1","1*p05"
"PAND (MM, M64)","MMX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"PAND (MM, MM)","MMX","1","0.50 / 0.50","1 / 1","1*p05"
"PANDN (MM, M64)","MMX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"PANDN (MM, MM)","MMX","1","0.50 / 0.50","1 / 1","1*p05"
"PAVGB (MM, M64)","MMX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PAVGB (MM, MM)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
"PAVGW (MM, M64)","MMX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PAVGW (MM, MM)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
"PCMPEQB (MM, M64)","MMX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PCMPEQB (MM, MM)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
"PCMPEQD (MM, M64)","MMX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PCMPEQD (MM, MM)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
"PCMPEQW (MM, M64)","MMX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PCMPEQW (MM, MM)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
"PCMPGTB (MM, M64)","MMX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PCMPGTB (MM, MM)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
"PCMPGTD (MM, M64)","MMX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PCMPGTD (MM, MM)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
"PCMPGTW (MM, M64)","MMX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PCMPGTW (MM, MM)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
"PEXTRW (R32, MM, I8)","MMX","≤4","1.00 / 1.00","2 / 2","1*p0+1*p5"
"PINSRW (MM, M16, I8)","MMX","[1;≤9]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"PINSRW (MM, R32, I8)","MMX","[1;≤4]","2.00 / 2.00","2 / 2","2*p5"
"PMADDWD (MM, M64)","MMX","[5;≤13]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PMADDWD (MM, MM)","MMX","5","1.00 / 1.00","1 / 1","1*p0"
"PMAXSW (MM, M64)","MMX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PMAXSW (MM, MM)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
"PMAXUB (MM, M64)","MMX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PMAXUB (MM, MM)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
"PMINSW (MM, M64)","MMX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PMINSW (MM, MM)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
"PMINUB (MM, M64)","MMX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PMINUB (MM, MM)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
"PMOVMSKB (R32, MM)","MMX","≤3","1.00 / 1.00","1 / 1","1*p0"
"PMULHUW (MM, M64)","MMX","[5;≤13]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PMULHUW (MM, MM)","MMX","5","1.00 / 1.00","1 / 1","1*p0"
"PMULHW (MM, M64)","MMX","[5;≤13]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PMULHW (MM, MM)","MMX","5","1.00 / 1.00","1 / 1","1*p0"
"PMULLW (MM, M64)","MMX","[5;≤13]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PMULLW (MM, MM)","MMX","5","1.00 / 1.00","1 / 1","1*p0"
"POR (MM, M64)","MMX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"POR (MM, MM)","MMX","1","0.50 / 0.50","1 / 1","1*p05"
"PSADBW (MM, M64)","MMX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"PSADBW (MM, MM)","MMX","3","1.00 / 1.00","1 / 1","1*p5"
"PSHUFW (MM, M64, I8)","MMX","[≤7;≤9]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"PSHUFW (MM, MM, I8)","MMX","1","1.00 / 1.00","1 / 1","1*p5"
"PSLLD (MM, I8)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
"PSLLD (MM, M64)","MMX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PSLLD (MM, MM)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
"PSLLQ (MM, I8)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
"PSLLQ (MM, M64)","MMX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"PSLLQ (MM, MM)","MMX","1","1.00 / 1.00","1 / 1","1*p0"
