"instruction","family","latency","throughput","uops","ports"
"VPSUBB_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPSUBB_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p05"
"VPSUBD (XMM, K, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBD (XMM, K, XMM, M32_1to4)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBD (XMM, K, XMM, XMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPSUBD (YMM, K, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBD (YMM, K, YMM, M32_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBD (YMM, K, YMM, YMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPSUBD (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPSUBD (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPSUBD (ZMM, K, ZMM, ZMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VPSUBD (ZMM, ZMM, M32_1to16)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPSUBD (ZMM, ZMM, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPSUBD (ZMM, ZMM, ZMM)","AVX512EVEX","[0;1]","0.50 / 0.50","1 / 1","1*p05"
"VPSUBD_EVEX (XMM, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBD_EVEX (XMM, XMM, M32_1to4)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBD_EVEX (XMM, XMM, XMM)","AVX512EVEX","[0;1]","0.33 / 0.33","1 / 1","1*p015"
"VPSUBD_EVEX (YMM, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBD_EVEX (YMM, YMM, M32_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBD_EVEX (YMM, YMM, YMM)","AVX512EVEX","[0;1]","0.33 / 0.33","1 / 1","1*p015"
"VPSUBD_Z (XMM, K, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBD_Z (XMM, K, XMM, M32_1to4)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBD_Z (XMM, K, XMM, XMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPSUBD_Z (YMM, K, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBD_Z (YMM, K, YMM, M32_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBD_Z (YMM, K, YMM, YMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPSUBD_Z (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPSUBD_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPSUBD_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VPSUBQ (XMM, K, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBQ (XMM, K, XMM, M64_1to2)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBQ (XMM, K, XMM, XMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPSUBQ (YMM, K, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBQ (YMM, K, YMM, M64_1to4)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBQ (YMM, K, YMM, YMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPSUBQ (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPSUBQ (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPSUBQ (ZMM, K, ZMM, ZMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VPSUBQ (ZMM, ZMM, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPSUBQ (ZMM, ZMM, M64_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPSUBQ (ZMM, ZMM, ZMM)","AVX512EVEX","[0;1]","0.50 / 0.50","1 / 1","1*p05"
"VPSUBQ_EVEX (XMM, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBQ_EVEX (XMM, XMM, M64_1to2)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBQ_EVEX (XMM, XMM, XMM)","AVX512EVEX","[0;1]","0.33 / 0.33","1 / 1","1*p015"
"VPSUBQ_EVEX (YMM, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBQ_EVEX (YMM, YMM, M64_1to4)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBQ_EVEX (YMM, YMM, YMM)","AVX512EVEX","[0;1]","0.33 / 0.33","1 / 1","1*p015"
"VPSUBQ_Z (XMM, K, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBQ_Z (XMM, K, XMM, M64_1to2)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBQ_Z (XMM, K, XMM, XMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPSUBQ_Z (YMM, K, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBQ_Z (YMM, K, YMM, M64_1to4)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBQ_Z (YMM, K, YMM, YMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPSUBQ_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPSUBQ_Z (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPSUBQ_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VPSUBSB (XMM, K, XMM, M128)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBSB (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPSUBSB (YMM, K, YMM, M256)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBSB (YMM, K, YMM, YMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPSUBSB (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPSUBSB (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p0"
"VPSUBSB (ZMM, ZMM, M512)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPSUBSB (ZMM, ZMM, ZMM)","AVX512EVEX","[0;1]","1.00 / 1.00","1 / 1","1*p0"
"VPSUBSB_EVEX (XMM, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBSB_EVEX (XMM, XMM, XMM)","AVX512EVEX","[0;1]","0.50 / 0.50","1 / 1","1*p01"
"VPSUBSB_EVEX (YMM, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBSB_EVEX (YMM, YMM, YMM)","AVX512EVEX","[0;1]","0.50 / 0.50","1 / 1","1*p01"
"VPSUBSB_Z (XMM, K, XMM, M128)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBSB_Z (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPSUBSB_Z (YMM, K, YMM, M256)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBSB_Z (YMM, K, YMM, YMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPSUBSB_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPSUBSB_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p0"
"VPSUBSW (XMM, K, XMM, M128)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBSW (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPSUBSW (YMM, K, YMM, M256)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBSW (YMM, K, YMM, YMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPSUBSW (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPSUBSW (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p0"
"VPSUBSW (ZMM, ZMM, M512)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPSUBSW (ZMM, ZMM, ZMM)","AVX512EVEX","[0;1]","1.00 / 1.00","1 / 1","1*p0"
"VPSUBSW_EVEX (XMM, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBSW_EVEX (XMM, XMM, XMM)","AVX512EVEX","[0;1]","0.50 / 0.50","1 / 1","1*p01"
"VPSUBSW_EVEX (YMM, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBSW_EVEX (YMM, YMM, YMM)","AVX512EVEX","[0;1]","0.50 / 0.50","1 / 1","1*p01"
"VPSUBSW_Z (XMM, K, XMM, M128)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBSW_Z (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPSUBSW_Z (YMM, K, YMM, M256)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBSW_Z (YMM, K, YMM, YMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPSUBSW_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPSUBSW_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p0"
"VPSUBUSB (XMM, K, XMM, M128)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBUSB (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPSUBUSB (YMM, K, YMM, M256)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBUSB (YMM, K, YMM, YMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPSUBUSB (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPSUBUSB (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p0"
"VPSUBUSB (ZMM, ZMM, M512)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPSUBUSB (ZMM, ZMM, ZMM)","AVX512EVEX","[0;1]","1.00 / 1.00","1 / 1","1*p0"
"VPSUBUSB_EVEX (XMM, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBUSB_EVEX (XMM, XMM, XMM)","AVX512EVEX","[0;1]","0.50 / 0.50","1 / 1","1*p01"
"VPSUBUSB_EVEX (YMM, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBUSB_EVEX (YMM, YMM, YMM)","AVX512EVEX","[0;1]","0.50 / 0.50","1 / 1","1*p01"
"VPSUBUSB_Z (XMM, K, XMM, M128)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBUSB_Z (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPSUBUSB_Z (YMM, K, YMM, M256)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBUSB_Z (YMM, K, YMM, YMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPSUBUSB_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPSUBUSB_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p0"
"VPSUBUSW (XMM, K, XMM, M128)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBUSW (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPSUBUSW (YMM, K, YMM, M256)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBUSW (YMM, K, YMM, YMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPSUBUSW (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPSUBUSW (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p0"
"VPSUBUSW (ZMM, ZMM, M512)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPSUBUSW (ZMM, ZMM, ZMM)","AVX512EVEX","[0;1]","1.00 / 1.00","1 / 1","1*p0"
"VPSUBUSW_EVEX (XMM, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBUSW_EVEX (XMM, XMM, XMM)","AVX512EVEX","[0;1]","0.50 / 0.50","1 / 1","1*p01"
"VPSUBUSW_EVEX (YMM, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBUSW_EVEX (YMM, YMM, YMM)","AVX512EVEX","[0;1]","0.50 / 0.50","1 / 1","1*p01"
"VPSUBUSW_Z (XMM, K, XMM, M128)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBUSW_Z (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPSUBUSW_Z (YMM, K, YMM, M256)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSUBUSW_Z (YMM, K, YMM, YMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPSUBUSW_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPSUBUSW_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p0"
"VPSUBW (XMM, K, XMM, M128)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBW (XMM, K, XMM, XMM)","AVX512EVEX","3","0.33 / 0.33","1 / 1","1*p015"
"VPSUBW (YMM, K, YMM, M256)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBW (YMM, K, YMM, YMM)","AVX512EVEX","3","0.33 / 0.33","1 / 1","1*p015"
"VPSUBW (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPSUBW (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p05"
"VPSUBW (ZMM, ZMM, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPSUBW (ZMM, ZMM, ZMM)","AVX512EVEX","[0;1]","0.50 / 0.50","1 / 1","1*p05"
"VPSUBW_EVEX (XMM, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBW_EVEX (XMM, XMM, XMM)","AVX512EVEX","[0;1]","0.33 / 0.33","1 / 1","1*p015"
"VPSUBW_EVEX (YMM, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBW_EVEX (YMM, YMM, YMM)","AVX512EVEX","[0;1]","0.33 / 0.33","1 / 1","1*p015"
"VPSUBW_Z (XMM, K, XMM, M128)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBW_Z (XMM, K, XMM, XMM)","AVX512EVEX","3","0.33 / 0.33","1 / 1","1*p015"
"VPSUBW_Z (YMM, K, YMM, M256)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPSUBW_Z (YMM, K, YMM, YMM)","AVX512EVEX","3","0.33 / 0.33","1 / 1","1*p015"
"VPSUBW_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPSUBW_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p05"
"VPTERNLOGD (XMM, K, XMM, M128, I8)","AVX512EVEX","[1;≤8]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGD (XMM, K, XMM, M32_1to4, I8)","AVX512EVEX","[1;≤8]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGD (XMM, K, XMM, XMM, I8)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPTERNLOGD (XMM, XMM, M128, I8)","AVX512EVEX","[1;≤8]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGD (XMM, XMM, M32_1to4, I8)","AVX512EVEX","[1;≤8]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGD (XMM, XMM, XMM, I8)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPTERNLOGD (YMM, K, YMM, M256, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGD (YMM, K, YMM, M32_1to8, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGD (YMM, K, YMM, YMM, I8)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPTERNLOGD (YMM, YMM, M256, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGD (YMM, YMM, M32_1to8, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGD (YMM, YMM, YMM, I8)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPTERNLOGD (ZMM, K, ZMM, M32_1to16, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p05+1*p23"
"VPTERNLOGD (ZMM, K, ZMM, M512, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p05+1*p23"
"VPTERNLOGD (ZMM, K, ZMM, ZMM, I8)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VPTERNLOGD (ZMM, ZMM, M32_1to16, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p05+1*p23"
"VPTERNLOGD (ZMM, ZMM, M512, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p05+1*p23"
"VPTERNLOGD (ZMM, ZMM, ZMM, I8)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VPTERNLOGD_Z (XMM, K, XMM, M128, I8)","AVX512EVEX","[1;≤8]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGD_Z (XMM, K, XMM, M32_1to4, I8)","AVX512EVEX","[1;≤8]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGD_Z (XMM, K, XMM, XMM, I8)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPTERNLOGD_Z (YMM, K, YMM, M256, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGD_Z (YMM, K, YMM, M32_1to8, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGD_Z (YMM, K, YMM, YMM, I8)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPTERNLOGD_Z (ZMM, K, ZMM, M32_1to16, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p05+1*p23"
"VPTERNLOGD_Z (ZMM, K, ZMM, M512, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p05+1*p23"
"VPTERNLOGD_Z (ZMM, K, ZMM, ZMM, I8)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VPTERNLOGQ (XMM, K, XMM, M128, I8)","AVX512EVEX","[1;≤8]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGQ (XMM, K, XMM, M64_1to2, I8)","AVX512EVEX","[1;≤8]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGQ (XMM, K, XMM, XMM, I8)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPTERNLOGQ (XMM, XMM, M128, I8)","AVX512EVEX","[1;≤8]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGQ (XMM, XMM, M64_1to2, I8)","AVX512EVEX","[1;≤8]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGQ (XMM, XMM, XMM, I8)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPTERNLOGQ (YMM, K, YMM, M256, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGQ (YMM, K, YMM, M64_1to4, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGQ (YMM, K, YMM, YMM, I8)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPTERNLOGQ (YMM, YMM, M256, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGQ (YMM, YMM, M64_1to4, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGQ (YMM, YMM, YMM, I8)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPTERNLOGQ (ZMM, K, ZMM, M512, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p05+1*p23"
"VPTERNLOGQ (ZMM, K, ZMM, M64_1to8, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p05+1*p23"
"VPTERNLOGQ (ZMM, K, ZMM, ZMM, I8)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VPTERNLOGQ (ZMM, ZMM, M512, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p05+1*p23"
"VPTERNLOGQ (ZMM, ZMM, M64_1to8, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p05+1*p23"
"VPTERNLOGQ (ZMM, ZMM, ZMM, I8)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VPTERNLOGQ_Z (XMM, K, XMM, M128, I8)","AVX512EVEX","[1;≤8]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGQ_Z (XMM, K, XMM, M64_1to2, I8)","AVX512EVEX","[1;≤8]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGQ_Z (XMM, K, XMM, XMM, I8)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPTERNLOGQ_Z (YMM, K, YMM, M256, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGQ_Z (YMM, K, YMM, M64_1to4, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPTERNLOGQ_Z (YMM, K, YMM, YMM, I8)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPTERNLOGQ_Z (ZMM, K, ZMM, M512, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p05+1*p23"
"VPTERNLOGQ_Z (ZMM, K, ZMM, M64_1to8, I8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","2 / 2","1*p05+1*p23"
"VPTERNLOGQ_Z (ZMM, K, ZMM, ZMM, I8)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VPTESTMB (K, K, XMM, M128)","AVX512EVEX","3","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPTESTMB (K, K, XMM, XMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPTESTMB (K, K, YMM, M256)","AVX512EVEX","3","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPTESTMB (K, K, YMM, YMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPTESTMB (K, K, ZMM, M512)","AVX512EVEX","3","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPTESTMB (K, K, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPTESTMB (K, XMM, M128)","AVX512EVEX","3","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPTESTMB (K, XMM, XMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
