"instruction","family","latency","throughput","uops","ports"
"VPUNPCKHWD_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLBW (XMM, K, XMM, M128)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLBW (XMM, K, XMM, XMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLBW (YMM, K, YMM, M256)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLBW (YMM, K, YMM, YMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLBW (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLBW (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLBW (ZMM, ZMM, M512)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLBW (ZMM, ZMM, ZMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLBW_EVEX (XMM, XMM, M128)","AVX512EVEX","[1;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLBW_EVEX (XMM, XMM, XMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLBW_EVEX (YMM, YMM, M256)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLBW_EVEX (YMM, YMM, YMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLBW_Z (XMM, K, XMM, M128)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLBW_Z (XMM, K, XMM, XMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLBW_Z (YMM, K, YMM, M256)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLBW_Z (YMM, K, YMM, YMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLBW_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLBW_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLDQ (XMM, K, XMM, M128)","AVX512EVEX","[1;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLDQ (XMM, K, XMM, M32_1to4)","AVX512EVEX","[1;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLDQ (XMM, K, XMM, XMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLDQ (YMM, K, YMM, M256)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLDQ (YMM, K, YMM, M32_1to8)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLDQ (YMM, K, YMM, YMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLDQ (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLDQ (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLDQ (ZMM, K, ZMM, ZMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLDQ (ZMM, ZMM, M32_1to16)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLDQ (ZMM, ZMM, M512)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLDQ (ZMM, ZMM, ZMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLDQ_EVEX (XMM, XMM, M128)","AVX512EVEX","[1;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLDQ_EVEX (XMM, XMM, M32_1to4)","AVX512EVEX","[1;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLDQ_EVEX (XMM, XMM, XMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLDQ_EVEX (YMM, YMM, M256)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLDQ_EVEX (YMM, YMM, M32_1to8)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLDQ_EVEX (YMM, YMM, YMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLDQ_Z (XMM, K, XMM, M128)","AVX512EVEX","[1;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLDQ_Z (XMM, K, XMM, M32_1to4)","AVX512EVEX","[1;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLDQ_Z (XMM, K, XMM, XMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLDQ_Z (YMM, K, YMM, M256)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLDQ_Z (YMM, K, YMM, M32_1to8)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLDQ_Z (YMM, K, YMM, YMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLDQ_Z (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLDQ_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLDQ_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLQDQ (XMM, K, XMM, M128)","AVX512EVEX","[1;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLQDQ (XMM, K, XMM, M64_1to2)","AVX512EVEX","[1;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLQDQ (XMM, K, XMM, XMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLQDQ (YMM, K, YMM, M256)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLQDQ (YMM, K, YMM, M64_1to4)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLQDQ (YMM, K, YMM, YMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLQDQ (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLQDQ (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLQDQ (ZMM, K, ZMM, ZMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLQDQ (ZMM, ZMM, M512)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLQDQ (ZMM, ZMM, M64_1to8)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLQDQ (ZMM, ZMM, ZMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLQDQ_EVEX (XMM, XMM, M128)","AVX512EVEX","[1;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLQDQ_EVEX (XMM, XMM, M64_1to2)","AVX512EVEX","[1;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLQDQ_EVEX (XMM, XMM, XMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLQDQ_EVEX (YMM, YMM, M256)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLQDQ_EVEX (YMM, YMM, M64_1to4)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLQDQ_EVEX (YMM, YMM, YMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLQDQ_Z (XMM, K, XMM, M128)","AVX512EVEX","[1;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLQDQ_Z (XMM, K, XMM, M64_1to2)","AVX512EVEX","[1;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLQDQ_Z (XMM, K, XMM, XMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLQDQ_Z (YMM, K, YMM, M256)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLQDQ_Z (YMM, K, YMM, M64_1to4)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLQDQ_Z (YMM, K, YMM, YMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLQDQ_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLQDQ_Z (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLQDQ_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLWD (XMM, K, XMM, M128)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLWD (XMM, K, XMM, XMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLWD (YMM, K, YMM, M256)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLWD (YMM, K, YMM, YMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLWD (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLWD (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLWD (ZMM, ZMM, M512)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLWD (ZMM, ZMM, ZMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLWD_EVEX (XMM, XMM, M128)","AVX512EVEX","[1;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLWD_EVEX (XMM, XMM, XMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLWD_EVEX (YMM, YMM, M256)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLWD_EVEX (YMM, YMM, YMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLWD_Z (XMM, K, XMM, M128)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLWD_Z (XMM, K, XMM, XMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLWD_Z (YMM, K, YMM, M256)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLWD_Z (YMM, K, YMM, YMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPUNPCKLWD_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPUNPCKLWD_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPXORD (XMM, K, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORD (XMM, K, XMM, M32_1to4)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORD (XMM, K, XMM, XMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPXORD (XMM, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORD (XMM, XMM, M32_1to4)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORD (XMM, XMM, XMM)","AVX512EVEX","[0;1]","0.33 / 0.33","1 / 1","1*p015"
"VPXORD (YMM, K, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORD (YMM, K, YMM, M32_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORD (YMM, K, YMM, YMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPXORD (YMM, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORD (YMM, YMM, M32_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORD (YMM, YMM, YMM)","AVX512EVEX","[0;1]","0.33 / 0.33","1 / 1","1*p015"
"VPXORD (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPXORD (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPXORD (ZMM, K, ZMM, ZMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VPXORD (ZMM, ZMM, M32_1to16)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPXORD (ZMM, ZMM, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPXORD (ZMM, ZMM, ZMM)","AVX512EVEX","[0;1]","0.50 / 0.50","1 / 1","1*p05"
"VPXORD_Z (XMM, K, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORD_Z (XMM, K, XMM, M32_1to4)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORD_Z (XMM, K, XMM, XMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPXORD_Z (YMM, K, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORD_Z (YMM, K, YMM, M32_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORD_Z (YMM, K, YMM, YMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPXORD_Z (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPXORD_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPXORD_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VPXORQ (XMM, K, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORQ (XMM, K, XMM, M64_1to2)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORQ (XMM, K, XMM, XMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPXORQ (XMM, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORQ (XMM, XMM, M64_1to2)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORQ (XMM, XMM, XMM)","AVX512EVEX","[0;1]","0.33 / 0.33","1 / 1","1*p015"
"VPXORQ (YMM, K, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORQ (YMM, K, YMM, M64_1to4)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORQ (YMM, K, YMM, YMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPXORQ (YMM, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORQ (YMM, YMM, M64_1to4)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORQ (YMM, YMM, YMM)","AVX512EVEX","[0;1]","0.33 / 0.33","1 / 1","1*p015"
"VPXORQ (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPXORQ (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPXORQ (ZMM, K, ZMM, ZMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VPXORQ (ZMM, ZMM, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPXORQ (ZMM, ZMM, M64_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPXORQ (ZMM, ZMM, ZMM)","AVX512EVEX","[0;1]","0.50 / 0.50","1 / 1","1*p05"
"VPXORQ_Z (XMM, K, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORQ_Z (XMM, K, XMM, M64_1to2)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORQ_Z (XMM, K, XMM, XMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPXORQ_Z (YMM, K, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORQ_Z (YMM, K, YMM, M64_1to4)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPXORQ_Z (YMM, K, YMM, YMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VPXORQ_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPXORQ_Z (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VPXORQ_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VRANGEPD (XMM, K, XMM, M128, I8)","AVX512EVEX","[4;≤11]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPD (XMM, K, XMM, M64_1to2, I8)","AVX512EVEX","[4;≤11]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPD (XMM, K, XMM, XMM, I8)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VRANGEPD (XMM, XMM, M128, I8)","AVX512EVEX","[4;≤11]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPD (XMM, XMM, M64_1to2, I8)","AVX512EVEX","[4;≤11]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPD (XMM, XMM, XMM, I8)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VRANGEPD (YMM, K, YMM, M256, I8)","AVX512EVEX","[4;≤12]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPD (YMM, K, YMM, M64_1to4, I8)","AVX512EVEX","[4;≤12]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPD (YMM, K, YMM, YMM, I8)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VRANGEPD (YMM, YMM, M256, I8)","AVX512EVEX","[4;≤12]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPD (YMM, YMM, M64_1to4, I8)","AVX512EVEX","[4;≤12]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPD (YMM, YMM, YMM, I8)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VRANGEPD (ZMM, K, ZMM, M512, I8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VRANGEPD (ZMM, K, ZMM, M64_1to8, I8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VRANGEPD (ZMM, K, ZMM, ZMM, I8)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VRANGEPD (ZMM, ZMM, M512, I8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VRANGEPD (ZMM, ZMM, M64_1to8, I8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VRANGEPD (ZMM, ZMM, ZMM, I8)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VRANGEPD_SAE (ZMM, K, ZMM, ZMM, I8)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VRANGEPD_SAE (ZMM, ZMM, ZMM, I8)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VRANGEPD_SAE_Z (ZMM, K, ZMM, ZMM, I8)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VRANGEPD_Z (XMM, K, XMM, M128, I8)","AVX512EVEX","[4;≤11]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPD_Z (XMM, K, XMM, M64_1to2, I8)","AVX512EVEX","[4;≤11]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPD_Z (XMM, K, XMM, XMM, I8)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VRANGEPD_Z (YMM, K, YMM, M256, I8)","AVX512EVEX","[4;≤12]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPD_Z (YMM, K, YMM, M64_1to4, I8)","AVX512EVEX","[4;≤12]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPD_Z (YMM, K, YMM, YMM, I8)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VRANGEPD_Z (ZMM, K, ZMM, M512, I8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VRANGEPD_Z (ZMM, K, ZMM, M64_1to8, I8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VRANGEPD_Z (ZMM, K, ZMM, ZMM, I8)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VRANGEPS (XMM, K, XMM, M128, I8)","AVX512EVEX","[4;≤11]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPS (XMM, K, XMM, M32_1to4, I8)","AVX512EVEX","[4;≤11]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPS (XMM, K, XMM, XMM, I8)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VRANGEPS (XMM, XMM, M128, I8)","AVX512EVEX","[4;≤11]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPS (XMM, XMM, M32_1to4, I8)","AVX512EVEX","[4;≤11]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPS (XMM, XMM, XMM, I8)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VRANGEPS (YMM, K, YMM, M256, I8)","AVX512EVEX","[4;≤12]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPS (YMM, K, YMM, M32_1to8, I8)","AVX512EVEX","[4;≤12]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPS (YMM, K, YMM, YMM, I8)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VRANGEPS (YMM, YMM, M256, I8)","AVX512EVEX","[4;≤12]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPS (YMM, YMM, M32_1to8, I8)","AVX512EVEX","[4;≤12]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPS (YMM, YMM, YMM, I8)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VRANGEPS (ZMM, K, ZMM, M32_1to16, I8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VRANGEPS (ZMM, K, ZMM, M512, I8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VRANGEPS (ZMM, K, ZMM, ZMM, I8)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VRANGEPS (ZMM, ZMM, M32_1to16, I8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VRANGEPS (ZMM, ZMM, M512, I8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VRANGEPS (ZMM, ZMM, ZMM, I8)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VRANGEPS_SAE (ZMM, K, ZMM, ZMM, I8)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VRANGEPS_SAE (ZMM, ZMM, ZMM, I8)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VRANGEPS_SAE_Z (ZMM, K, ZMM, ZMM, I8)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VRANGEPS_Z (XMM, K, XMM, M128, I8)","AVX512EVEX","[4;≤11]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPS_Z (XMM, K, XMM, M32_1to4, I8)","AVX512EVEX","[4;≤11]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPS_Z (XMM, K, XMM, XMM, I8)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VRANGEPS_Z (YMM, K, YMM, M256, I8)","AVX512EVEX","[4;≤12]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPS_Z (YMM, K, YMM, M32_1to8, I8)","AVX512EVEX","[4;≤12]","0.50 / 0.53","2 / 2","1*p01+1*p23"
"VRANGEPS_Z (YMM, K, YMM, YMM, I8)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VRANGEPS_Z (ZMM, K, ZMM, M32_1to16, I8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VRANGEPS_Z (ZMM, K, ZMM, M512, I8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","2 / 2","1*p0+1*p23"
